id,device,timestamp,accuracy,timestamp,x,y,z
94111fcc-e2b1-4088-9314-2e84cb812c08-44,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.391341,3,2870220300.391341,-4.7332983,0.97607803,4.6591654
94111fcc-e2b1-4088-9314-2e84cb812c08-45,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.396376,3,2870220300.396376,-5.966837,1.5239334,2.7086606
94111fcc-e2b1-4088-9314-2e84cb812c08-46,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.401412,3,2870220300.401412,-6.653411,1.7386045,2.3394449
94111fcc-e2b1-4088-9314-2e84cb812c08-47,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.406447,3,2870220300.406447,-6.989775,2.1209707,1.9200412
94111fcc-e2b1-4088-9314-2e84cb812c08-48,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.411544,3,2870220300.411544,-6.8682637,2.5725918,0.828105
94111fcc-e2b1-4088-9314-2e84cb812c08-49,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.416518,3,2870220300.416518,-5.1971717,2.788083,0.4485475
94111fcc-e2b1-4088-9314-2e84cb812c08-50,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.421584,3,2870220300.421584,-3.7982173,3.0668287,1.338733
94111fcc-e2b1-4088-9314-2e84cb812c08-51,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.426589,3,2870220300.426589,-3.1696224,3.2504587,2.108845
94111fcc-e2b1-4088-9314-2e84cb812c08-52,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.431624,3,2870220300.431624,-2.929759,3.1494951,1.8795949
94111fcc-e2b1-4088-9314-2e84cb812c08-53,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.43666,3,2870220300.43666,-3.3588629,2.8301563,1.3890569
94111fcc-e2b1-4088-9314-2e84cb812c08-54,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.441756,3,2870220300.441756,-4.1940866,2.3138094,0.7148057
94111fcc-e2b1-4088-9314-2e84cb812c08-55,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.44673,3,2870220300.44673,-5.45295,1.9782524,0.6132509
94111fcc-e2b1-4088-9314-2e84cb812c08-56,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.451766,3,2870220300.451766,-6.79957,1.7144537,0.6038393
94111fcc-e2b1-4088-9314-2e84cb812c08-57,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.456862,3,2870220300.456862,-7.4882393,1.4617319,0.59693575
94111fcc-e2b1-4088-9314-2e84cb812c08-58,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.461867,3,2870220300.461867,-7.416992,1.3230066,0.30717444
94111fcc-e2b1-4088-9314-2e84cb812c08-59,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.466872,3,2870220300.466872,-6.941957,1.3125505,0.39365798
94111fcc-e2b1-4088-9314-2e84cb812c08-60,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.471907,3,2870220300.471907,-5.9016643,1.6090183,0.4494636
94111fcc-e2b1-4088-9314-2e84cb812c08-61,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.477004,3,2870220300.477004,-3.7413568,2.8550358,0.60427654
94111fcc-e2b1-4088-9314-2e84cb812c08-62,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.481978,3,2870220300.481978,-2.8889346,3.3865614,0.917691
94111fcc-e2b1-4088-9314-2e84cb812c08-63,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.487014,3,2870220300.487014,-2.061698,3.9588623,1.1064553
94111fcc-e2b1-4088-9314-2e84cb812c08-64,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.492049,3,2870220300.492049,-1.9859047,4.014202,1.0087171
94111fcc-e2b1-4088-9314-2e84cb812c08-65,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.497084,3,2870220300.497084,-2.3341932,3.6449556,0.8892326
94111fcc-e2b1-4088-9314-2e84cb812c08-66,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.502181,3,2870220300.502181,-2.6967797,3.1015568,1.1892838
94111fcc-e2b1-4088-9314-2e84cb812c08-67,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.507247,3,2870220300.507247,-2.8274999,2.3152943,1.5704486
94111fcc-e2b1-4088-9314-2e84cb812c08-68,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.512282,3,2870220300.512282,-2.9619918,1.4250174,2.0254881
94111fcc-e2b1-4088-9314-2e84cb812c08-69,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.517287,3,2870220300.517287,-2.8900476,0.5608654,2.911808
94111fcc-e2b1-4088-9314-2e84cb812c08-70,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.522292,3,2870220300.522292,-2.6904058,-0.4461689,3.6655393
94111fcc-e2b1-4088-9314-2e84cb812c08-71,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.527388,3,2870220300.527388,-2.257041,-1.2026258,3.492361
94111fcc-e2b1-4088-9314-2e84cb812c08-72,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.532393,3,2870220300.532393,-1.1873322,-2.2362485,3.0969372
94111fcc-e2b1-4088-9314-2e84cb812c08-73,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.537429,3,2870220300.537429,0.07647848,-3.0525613,3.0838819
94111fcc-e2b1-4088-9314-2e84cb812c08-74,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.542403,3,2870220300.542403,-0.6209688,-2.657145,3.711084
94111fcc-e2b1-4088-9314-2e84cb812c08-75,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.54756,3,2870220300.54756,-2.9521856,-1.7661533,3.8014293
94111fcc-e2b1-4088-9314-2e84cb812c08-76,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.552535,3,2870220300.552535,-3.6767116,-0.8370547,3.4541678
94111fcc-e2b1-4088-9314-2e84cb812c08-77,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.55757,3,2870220300.55757,-2.6802325,-0.3456812,2.480588
94111fcc-e2b1-4088-9314-2e84cb812c08-78,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.562575,3,2870220300.562575,-2.0169144,-0.35077906,1.0509882
94111fcc-e2b1-4088-9314-2e84cb812c08-79,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.567611,3,2870220300.567611,-1.8023243,0.14528418,1.3864939
94111fcc-e2b1-4088-9314-2e84cb812c08-80,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.572615,3,2870220300.572615,-1.5213118,0.46028185,0.52817756
94111fcc-e2b1-4088-9314-2e84cb812c08-81,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.577712,3,2870220300.577712,-1.1150336,0.7204342,0.42889237
94111fcc-e2b1-4088-9314-2e84cb812c08-82,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.582717,3,2870220300.582717,-0.31061268,0.93281937,0.016330242
94111fcc-e2b1-4088-9314-2e84cb812c08-83,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.587783,3,2870220300.587783,0.55324984,1.175323,-0.54518163
94111fcc-e2b1-4088-9314-2e84cb812c08-84,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.592818,3,2870220300.592818,0.7059517,1.221211,-1.0308332
94111fcc-e2b1-4088-9314-2e84cb812c08-85,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.597823,3,2870220300.597823,0.44083405,1.2253013,-0.6976591
94111fcc-e2b1-4088-9314-2e84cb812c08-86,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.60295,3,2870220300.60295,0.25007868,1.190465,-0.23817423
94111fcc-e2b1-4088-9314-2e84cb812c08-87,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.607924,3,2870220300.607924,-0.5790677,1.4590731,0.64112407
94111fcc-e2b1-4088-9314-2e84cb812c08-88,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.61296,3,2870220300.61296,-2.386382,2.3751593,2.9125252
94111fcc-e2b1-4088-9314-2e84cb812c08-89,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.618026,3,2870220300.618026,-2.0015597,2.8173175,2.9387288
94111fcc-e2b1-4088-9314-2e84cb812c08-90,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.623092,3,2870220300.623092,-1.115859,2.8419876,2.4423287
94111fcc-e2b1-4088-9314-2e84cb812c08-91,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.628127,3,2870220300.628127,0.78001213,2.3449655,1.2430346
94111fcc-e2b1-4088-9314-2e84cb812c08-92,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.63304,3,2870220300.63304,1.2482834,2.1515741,0.9622154
94111fcc-e2b1-4088-9314-2e84cb812c08-94,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.638137,3,2870220300.638137,1.0903645,2.1460385,1.2702345
94111fcc-e2b1-4088-9314-2e84cb812c08-95,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.643172,3,2870220300.643172,1.3618841,1.921907,0.8685422
94111fcc-e2b1-4088-9314-2e84cb812c08-96,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.648146,3,2870220300.648146,-2.0454607,2.250152,1.9586463
94111fcc-e2b1-4088-9314-2e84cb812c08-97,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.653243,3,2870220300.653243,-4.055172,2.735114,2.4144633
94111fcc-e2b1-4088-9314-2e84cb812c08-98,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.658339,3,2870220300.658339,-5.1782875,4.665894,2.4649637
94111fcc-e2b1-4088-9314-2e84cb812c08-99,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.663253,3,2870220300.663253,-5.311447,3.0872865,0.18650079
94111fcc-e2b1-4088-9314-2e84cb812c08-100,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.668288,3,2870220300.668288,-5.4883156,2.6167336,-0.62519765
94111fcc-e2b1-4088-9314-2e84cb812c08-101,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.673323,3,2870220300.673323,-5.434929,2.588377,-1.3710228
94111fcc-e2b1-4088-9314-2e84cb812c08-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.678359,3,2870220300.678359,10.37834,1.1577597,-3.312033
94111fcc-e2b1-4088-9314-2e84cb812c08-103,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.683394,3,2870220300.683394,27.816746,-0.73982835,-2.083381
94111fcc-e2b1-4088-9314-2e84cb812c08-104,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.68843,3,2870220300.68843,28.463652,-3.770868,0.56183374
94111fcc-e2b1-4088-9314-2e84cb812c08-105,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.693526,3,2870220300.693526,23.941631,-7.2006254,1.3198061
94111fcc-e2b1-4088-9314-2e84cb812c08-106,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.698592,3,2870220300.698592,19.461409,-9.950096,-1.0127127
94111fcc-e2b1-4088-9314-2e84cb812c08-107,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.703566,3,2870220300.703566,3.8158665,-15.61946,3.918082
94111fcc-e2b1-4088-9314-2e84cb812c08-108,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.708571,3,2870220300.708571,-6.234996,-7.3887014,10.185795
94111fcc-e2b1-4088-9314-2e84cb812c08-109,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.713607,3,2870220300.713607,-2.855424,1.8860763,8.559248
94111fcc-e2b1-4088-9314-2e84cb812c08-110,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.718703,3,2870220300.718703,3.5127306,3.6926384,3.6696804
94111fcc-e2b1-4088-9314-2e84cb812c08-111,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.723677,3,2870220300.723677,8.194232,3.3490393,1.0939035
94111fcc-e2b1-4088-9314-2e84cb812c08-112,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.728713,3,2870220300.728713,10.3982315,2.6858244,-0.24643254
94111fcc-e2b1-4088-9314-2e84cb812c08-113,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.733809,3,2870220300.733809,9.868151,2.2962468,-0.28253376
94111fcc-e2b1-4088-9314-2e84cb812c08-114,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.738784,3,2870220300.738784,8.86888,1.5769799,-0.37565732
94111fcc-e2b1-4088-9314-2e84cb812c08-115,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.74385,3,2870220300.74385,8.561496,0.7595165,0.045278907
94111fcc-e2b1-4088-9314-2e84cb812c08-116,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.748854,3,2870220300.748854,6.957452,-0.40795708,1.1432365
94111fcc-e2b1-4088-9314-2e84cb812c08-117,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.75389,3,2870220300.75389,5.814501,-1.160955,1.9841172
94111fcc-e2b1-4088-9314-2e84cb812c08-118,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.758986,3,2870220300.758986,4.4644184,-1.9368556,2.8802557
94111fcc-e2b1-4088-9314-2e84cb812c08-119,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.763991,3,2870220300.763991,3.6217613,-2.3606148,3.1130478
94111fcc-e2b1-4088-9314-2e84cb812c08-120,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.768966,3,2870220300.768966,3.468484,-2.533194,1.7101023
94111fcc-e2b1-4088-9314-2e84cb812c08-121,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.774031,3,2870220300.774031,3.0310783,-2.5831454,0.17252529
94111fcc-e2b1-4088-9314-2e84cb812c08-122,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.779097,3,2870220300.779097,2.6733522,-2.6312604,-1.2460185
94111fcc-e2b1-4088-9314-2e84cb812c08-123,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.784102,3,2870220300.784102,3.1764336,-2.4587646,-2.1868563
94111fcc-e2b1-4088-9314-2e84cb812c08-124,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.789138,3,2870220300.789138,4.0143414,-1.7881021,-2.0978608
94111fcc-e2b1-4088-9314-2e84cb812c08-125,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.794204,3,2870220300.794204,1.4838028,-1.1189759,-0.69531214
94111fcc-e2b1-4088-9314-2e84cb812c08-126,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.799178,3,2870220300.799178,-1.6315317,-0.32666373,0.3954466
94111fcc-e2b1-4088-9314-2e84cb812c08-127,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.804244,3,2870220300.804244,-2.7564983,0.5335567,0.43690187
94111fcc-e2b1-4088-9314-2e84cb812c08-128,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.809279,3,2870220300.809279,-1.7071943,0.8821006,-0.12555069
94111fcc-e2b1-4088-9314-2e84cb812c08-129,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.814315,3,2870220300.814315,1.6110458,1.1619601,-0.622237
94111fcc-e2b1-4088-9314-2e84cb812c08-130,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.81935,3,2870220300.81935,-0.114972115,1.4519942,-1.1384561
94111fcc-e2b1-4088-9314-2e84cb812c08-131,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.824416,3,2870220300.824416,-0.5952339,1.458457,-1.4545543
94111fcc-e2b1-4088-9314-2e84cb812c08-132,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.829421,3,2870220300.829421,-2.0112,1.1080763,-1.1935802
94111fcc-e2b1-4088-9314-2e84cb812c08-133,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.834456,3,2870220300.834456,-1.8064318,0.9302938,-1.4486201
94111fcc-e2b1-4088-9314-2e84cb812c08-134,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.839553,3,2870220300.839553,-2.366704,0.5512428,-1.8181201
94111fcc-e2b1-4088-9314-2e84cb812c08-135,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.844527,3,2870220300.844527,-0.11894035,0.4703374,-2.3451564
94111fcc-e2b1-4088-9314-2e84cb812c08-136,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.849562,3,2870220300.849562,2.1851912,-0.18588686,-3.0144448
94111fcc-e2b1-4088-9314-2e84cb812c08-137,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.854598,3,2870220300.854598,-3.297575,-0.9625585,-3.3333974
94111fcc-e2b1-4088-9314-2e84cb812c08-138,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.859633,3,2870220300.859633,-6.15252,-0.70606756,-4.4727273
94111fcc-e2b1-4088-9314-2e84cb812c08-139,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.864699,3,2870220300.864699,-8.519288,-0.6513369,-4.8015084
94111fcc-e2b1-4088-9314-2e84cb812c08-140,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.869735,3,2870220300.869735,-8.671571,-0.5761497,-4.3424726
94111fcc-e2b1-4088-9314-2e84cb812c08-141,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.874739,3,2870220300.874739,-7.1469393,-0.7160115,-4.2253137
94111fcc-e2b1-4088-9314-2e84cb812c08-142,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.879836,3,2870220300.879836,-5.6961823,-1.1488838,-4.686577
94111fcc-e2b1-4088-9314-2e84cb812c08-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.88478,3,2870220300.88478,-4.1031103,-1.3491607,-4.977565
94111fcc-e2b1-4088-9314-2e84cb812c08-144,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.889846,3,2870220300.889846,-3.1615372,-1.1886184,-5.0096755
94111fcc-e2b1-4088-9314-2e84cb812c08-145,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.894881,3,2870220300.894881,-2.473733,-1.0874226,-4.9730754
94111fcc-e2b1-4088-9314-2e84cb812c08-146,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.899916,3,2870220300.899916,-1.7884321,-0.8846593,-5.2070813
94111fcc-e2b1-4088-9314-2e84cb812c08-147,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.904982,3,2870220300.904982,-1.7095556,-1.5242605,-6.2527747
94111fcc-e2b1-4088-9314-2e84cb812c08-148,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.910048,3,2870220300.910048,-1.6130371,-1.536643,-6.1471863
94111fcc-e2b1-4088-9314-2e84cb812c08-149,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.915023,3,2870220300.915023,-2.3958826,-1.656743,-4.7286644
94111fcc-e2b1-4088-9314-2e84cb812c08-150,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.920058,3,2870220300.920058,-2.7267046,-1.9789054,-3.9867396
94111fcc-e2b1-4088-9314-2e84cb812c08-151,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.925093,3,2870220300.925093,-2.847292,-2.0121763,-3.1488361
94111fcc-e2b1-4088-9314-2e84cb812c08-152,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.930129,3,2870220300.930129,-3.097457,-2.174433,-2.1956358
94111fcc-e2b1-4088-9314-2e84cb812c08-153,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.935225,3,2870220300.935225,-3.4247713,-2.4059565,-1.382911
94111fcc-e2b1-4088-9314-2e84cb812c08-154,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.94023,3,2870220300.94023,-3.6152105,-2.5176327,-0.79895425
