id,device,timestamp,accuracy,timestamp,x,y,z
18247551-0650-49bb-b118-a6fe3e2c6c18-67,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.676465,3,2870776023.676465,-0.015127555,0.019459352,0.019702911
18247551-0650-49bb-b118-a6fe3e2c6c18-68,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.681501,3,2870776023.681501,0.014557943,-0.04621792,-0.04741764
18247551-0650-49bb-b118-a6fe3e2c6c18-69,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.686536,3,2870776023.686536,0.021528736,-0.003053397,-0.07251835
18247551-0650-49bb-b118-a6fe3e2c6c18-70,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.691572,3,2870776023.691572,0.0143274665,0.006668836,-0.0046081543
18247551-0650-49bb-b118-a6fe3e2c6c18-71,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.696607,3,2870776023.696607,0.01899065,0.0068413764,0.0013246536
18247551-0650-49bb-b118-a6fe3e2c6c18-72,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.701642,3,2870776023.701642,0.011884987,-0.0012272745,-0.06440544
18247551-0650-49bb-b118-a6fe3e2c6c18-73,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.706678,3,2870776023.706678,0.036569923,0.017837793,0.015124321
18247551-0650-49bb-b118-a6fe3e2c6c18-74,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.711713,3,2870776023.711713,0.06092377,-0.00089232624,0.029004097
18247551-0650-49bb-b118-a6fe3e2c6c18-75,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.716749,3,2870776023.716749,-0.0030985624,0.025245294,-0.016002655
18247551-0650-49bb-b118-a6fe3e2c6c18-76,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.721784,3,2870776023.721784,0.0030712336,-0.029987708,0.045274734
18247551-0650-49bb-b118-a6fe3e2c6c18-77,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.726819,3,2870776023.726819,-0.008483797,-0.0011342168,-0.015221596
18247551-0650-49bb-b118-a6fe3e2c6c18-78,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.731855,3,2870776023.731855,-0.023468405,0.00032503903,-0.03264427
18247551-0650-49bb-b118-a6fe3e2c6c18-79,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.73689,3,2870776023.73689,0.07452811,0.039443612,0.014773369
18247551-0650-49bb-b118-a6fe3e2c6c18-80,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.741926,3,2870776023.741926,-0.010820821,0.0028385073,0.011062622
18247551-0650-49bb-b118-a6fe3e2c6c18-81,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.747022,3,2870776023.747022,-0.0128585845,-0.00988093,0.054410934
18247551-0650-49bb-b118-a6fe3e2c6c18-82,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.751996,3,2870776023.751996,0.042668283,-0.005967915,0.026704788
18247551-0650-49bb-b118-a6fe3e2c6c18-83,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.757032,3,2870776023.757032,0.05645877,0.00030575693,-0.011240959
18247551-0650-49bb-b118-a6fe3e2c6c18-84,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.762067,3,2870776023.762067,0.026611999,0.018262357,0.054742813
18247551-0650-49bb-b118-a6fe3e2c6c18-85,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.767103,3,2870776023.767103,0.011156216,0.0065538287,-0.038812637
18247551-0650-49bb-b118-a6fe3e2c6c18-86,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.772138,3,2870776023.772138,-0.0018169731,-0.006191671,-0.045410156
18247551-0650-49bb-b118-a6fe3e2c6c18-87,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.777173,3,2870776023.777173,-0.003998384,0.042407528,-0.00488472
18247551-0650-49bb-b118-a6fe3e2c6c18-88,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.782239,3,2870776023.782239,0.05039929,0.005720839,0.04693699
18247551-0650-49bb-b118-a6fe3e2c6c18-89,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.787244,3,2870776023.787244,0.011173159,-0.038814753,-0.0065460205
18247551-0650-49bb-b118-a6fe3e2c6c18-90,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.79228,3,2870776023.79228,0.00063335896,0.047799006,-0.014709473
18247551-0650-49bb-b118-a6fe3e2c6c18-91,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.797315,3,2870776023.797315,-0.027391374,-0.034823865,0.0042858124
18247551-0650-49bb-b118-a6fe3e2c6c18-92,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.80235,3,2870776023.80235,0.0083990395,0.049402654,-0.009885788
18247551-0650-49bb-b118-a6fe3e2c6c18-93,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.807386,3,2870776023.807386,0.020256907,0.051463187,-0.06040001
18247551-0650-49bb-b118-a6fe3e2c6c18-94,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.812421,3,2870776023.812421,0.044994578,0.032287806,0.059165
18247551-0650-49bb-b118-a6fe3e2c6c18-95,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.817518,3,2870776023.817518,0.002358675,-0.030245036,0.032629013
18247551-0650-49bb-b118-a6fe3e2c6c18-96,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.822492,3,2870776023.822492,0.0072725564,0.012709692,-0.005399704
18247551-0650-49bb-b118-a6fe3e2c6c18-97,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.827558,3,2870776023.827558,0.029806614,0.023422003,0.03116703
18247551-0650-49bb-b118-a6fe3e2c6c18-98,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.832563,3,2870776023.832563,-0.01741445,-0.033090487,0.03437996
18247551-0650-49bb-b118-a6fe3e2c6c18-99,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.837629,3,2870776023.837629,0.056007132,0.058228552,0.0034008026
18247551-0650-49bb-b118-a6fe3e2c6c18-100,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.842634,3,2870776023.842634,0.019147038,0.015494406,-0.07203579
18247551-0650-49bb-b118-a6fe3e2c6c18-101,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.847669,3,2870776023.847669,0.020310238,0.00618273,0.04415703
18247551-0650-49bb-b118-a6fe3e2c6c18-103,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.852735,3,2870776023.852735,0.014367148,0.0051867515,-0.01991272
18247551-0650-49bb-b118-a6fe3e2c6c18-104,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.85777,3,2870776023.85777,-0.006891161,0.057233393,-0.01971531
18247551-0650-49bb-b118-a6fe3e2c6c18-105,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.862775,3,2870776023.862775,0.025067776,0.052231744,0.0052309036
18247551-0650-49bb-b118-a6fe3e2c6c18-106,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.867811,3,2870776023.867811,0.068617076,0.013128117,0.0028247833
18247551-0650-49bb-b118-a6fe3e2c6c18-107,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.872846,3,2870776023.872846,0.017477706,0.039209127,0.031090736
18247551-0650-49bb-b118-a6fe3e2c6c18-108,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.877942,3,2870776023.877942,-0.020234272,0.059128404,-0.0033922195
18247551-0650-49bb-b118-a6fe3e2c6c18-109,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.882917,3,2870776023.882917,0.036724195,0.046998546,0.004893303
18247551-0650-49bb-b118-a6fe3e2c6c18-110,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.887952,3,2870776023.887952,0.058992147,-0.02279082,-0.014019012
18247551-0650-49bb-b118-a6fe3e2c6c18-111,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.892988,3,2870776023.892988,-0.05216801,0.010682836,0.009694099
18247551-0650-49bb-b118-a6fe3e2c6c18-112,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.898023,3,2870776023.898023,0.013377503,-0.0434189,0.06385708
18247551-0650-49bb-b118-a6fe3e2c6c18-113,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.903058,3,2870776023.903058,-0.023101091,0.01975584,-0.00984478
18247551-0650-49bb-b118-a6fe3e2c6c18-114,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.908094,3,2870776023.908094,0.0009011924,0.003337115,-0.0073976517
18247551-0650-49bb-b118-a6fe3e2c6c18-115,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.913129,3,2870776023.913129,0.017639205,0.023605213,-0.0037937164
18247551-0650-49bb-b118-a6fe3e2c6c18-116,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.918165,3,2870776023.918165,0.043696627,0.005999297,-0.02853489
18247551-0650-49bb-b118-a6fe3e2c6c18-117,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.9232,3,2870776023.9232,0.009252518,0.001499325,-0.010587692
18247551-0650-49bb-b118-a6fe3e2c6c18-118,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.928296,3,2870776023.928296,-0.0025016814,0.021737218,-0.015215874
18247551-0650-49bb-b118-a6fe3e2c6c18-119,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.933332,3,2870776023.933332,0.0048037916,-0.025432393,0.04155445
18247551-0650-49bb-b118-a6fe3e2c6c18-120,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.938245,3,2870776023.938245,0.015609324,0.010423824,0.021140099
18247551-0650-49bb-b118-a6fe3e2c6c18-121,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.94328,3,2870776023.94328,-0.011435106,-0.063771725,-0.026245117
18247551-0650-49bb-b118-a6fe3e2c6c18-122,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.948316,3,2870776023.948316,0.007748544,-0.0027761161,-0.063794136
18247551-0650-49bb-b118-a6fe3e2c6c18-123,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.953351,3,2870776023.953351,-0.0074560195,0.039980426,0.093714714
18247551-0650-49bb-b118-a6fe3e2c6c18-124,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.958478,3,2870776023.958478,0.005796492,-0.0073434412,0.015035629
18247551-0650-49bb-b118-a6fe3e2c6c18-125,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.963422,3,2870776023.963422,0.0012011081,0.083839014,0.01019001
18247551-0650-49bb-b118-a6fe3e2c6c18-126,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.968457,3,2870776023.968457,-0.010407209,0.019677356,0.027810097
18247551-0650-49bb-b118-a6fe3e2c6c18-127,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.973523,3,2870776023.973523,0.004048586,0.0044968575,-0.0125494
18247551-0650-49bb-b118-a6fe3e2c6c18-128,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.978528,3,2870776023.978528,-0.004098177,-0.009382144,0.03476906
18247551-0650-49bb-b118-a6fe3e2c6c18-129,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.983564,3,2870776023.983564,0.032675132,0.02994284,0.02149868
18247551-0650-49bb-b118-a6fe3e2c6c18-130,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.988599,3,2870776023.988599,-0.0040069222,0.045309767,7.534027e-05
18247551-0650-49bb-b118-a6fe3e2c6c18-131,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.993634,3,2870776023.993634,0.0127554685,0.019238278,-0.015268326
18247551-0650-49bb-b118-a6fe3e2c6c18-132,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.99867,3,2870776023.99867,-0.00012919307,-0.0077972263,-0.022222519
18247551-0650-49bb-b118-a6fe3e2c6c18-133,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.003705,3,2870776024.003705,0.0071308166,-0.015696943,0.002749443
18247551-0650-49bb-b118-a6fe3e2c6c18-134,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.008741,3,2870776024.008741,0.03206168,0.01659882,0.03459549
18247551-0650-49bb-b118-a6fe3e2c6c18-135,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.013807,3,2870776024.013807,0.01550439,0.036771894,0.0036201477
18247551-0650-49bb-b118-a6fe3e2c6c18-136,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.018781,3,2870776024.018781,0.012036696,-0.021100208,-0.0023107529
18247551-0650-49bb-b118-a6fe3e2c6c18-137,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.023816,3,2870776024.023816,-0.010284275,-0.004102707,0.02249527
18247551-0650-49bb-b118-a6fe3e2c6c18-138,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.028882,3,2870776024.028882,0.025417611,0.023380011,0.022309303
18247551-0650-49bb-b118-a6fe3e2c6c18-139,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.033918,3,2870776024.033918,0.04783772,0.04591067,-0.007382393
18247551-0650-49bb-b118-a6fe3e2c6c18-140,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.038923,3,2870776024.038923,-0.0042898655,-0.0025672615,-0.028565407
18247551-0650-49bb-b118-a6fe3e2c6c18-141,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.044019,3,2870776024.044019,0.01365675,0.03077598,-0.020065308
18247551-0650-49bb-b118-a6fe3e2c6c18-142,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.048993,3,2870776024.048993,0.033836782,0.01423724,0.02259159
18247551-0650-49bb-b118-a6fe3e2c6c18-144,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.054059,3,2870776024.054059,0.047924697,0.00017398596,0.015321732
18247551-0650-49bb-b118-a6fe3e2c6c18-145,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.059095,3,2870776024.059095,0.008781269,0.0134268105,-0.0001487732
18247551-0650-49bb-b118-a6fe3e2c6c18-146,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.064191,3,2870776024.064191,0.032520622,0.031347767,-0.03673458
18247551-0650-49bb-b118-a6fe3e2c6c18-147,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.069227,3,2870776024.069227,0.027705327,0.047907487,0.026127815
18247551-0650-49bb-b118-a6fe3e2c6c18-148,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.074262,3,2870776024.074262,0.03591372,0.03597623,-0.039004326
18247551-0650-49bb-b118-a6fe3e2c6c18-149,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.079297,3,2870776024.079297,0.005105272,0.02173087,-0.013894081
18247551-0650-49bb-b118-a6fe3e2c6c18-150,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.084333,3,2870776024.084333,0.046577975,0.035931423,-0.037384987
18247551-0650-49bb-b118-a6fe3e2c6c18-151,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.089368,3,2870776024.089368,0.005112052,0.017019093,-0.007566452
18247551-0650-49bb-b118-a6fe3e2c6c18-152,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.094404,3,2870776024.094404,0.00052560866,0.03726679,0.006662369
18247551-0650-49bb-b118-a6fe3e2c6c18-153,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.099439,3,2870776024.099439,-0.017059654,0.03725432,-0.04886341
18247551-0650-49bb-b118-a6fe3e2c6c18-154,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776024.104474,3,2870776024.104474,0.017460883,-0.00645563,0.010559082
