id,device,timestamp,accuracy,timestamp,x,y,z
59fba6f3-3948-4c1d-b08b-baddcdc4939f-59,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.683287,3,2870267847.683287,-0.04496941,-0.119096756,0.17340183
59fba6f3-3948-4c1d-b08b-baddcdc4939f-60,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.688353,3,2870267847.688353,-0.0006225705,-0.09002638,0.122927666
59fba6f3-3948-4c1d-b08b-baddcdc4939f-61,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.693419,3,2870267847.693419,0.04252109,-0.11232567,0.10256672
59fba6f3-3948-4c1d-b08b-baddcdc4939f-62,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.698424,3,2870267847.698424,-0.0042378306,-0.13944244,0.005548477
59fba6f3-3948-4c1d-b08b-baddcdc4939f-63,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.70346,3,2870267847.70346,0.036991388,-0.10724354,0.106752396
59fba6f3-3948-4c1d-b08b-baddcdc4939f-64,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.708495,3,2870267847.708495,0.029478878,-0.112965584,0.03567314
59fba6f3-3948-4c1d-b08b-baddcdc4939f-65,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.71353,3,2870267847.71353,-0.037349492,-0.09601307,0.14715481
59fba6f3-3948-4c1d-b08b-baddcdc4939f-66,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.718596,3,2870267847.718596,0.005953133,-0.08974123,0.12539005
59fba6f3-3948-4c1d-b08b-baddcdc4939f-68,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.724242,3,2870267847.724242,-0.07558778,-0.055030823,0.23153591
59fba6f3-3948-4c1d-b08b-baddcdc4939f-69,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.728637,3,2870267847.728637,-0.06142041,-0.070625305,0.19419861
59fba6f3-3948-4c1d-b08b-baddcdc4939f-70,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.733641,3,2870267847.733641,-0.0107804835,-0.061451435,0.24834156
59fba6f3-3948-4c1d-b08b-baddcdc4939f-71,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.738677,3,2870267847.738677,0.044408172,-0.053756714,0.15084839
59fba6f3-3948-4c1d-b08b-baddcdc4939f-72,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.743712,3,2870267847.743712,0.07224193,-0.033299923,0.03746319
59fba6f3-3948-4c1d-b08b-baddcdc4939f-73,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.748778,3,2870267847.748778,0.02672273,-0.014262676,-0.029050827
59fba6f3-3948-4c1d-b08b-baddcdc4939f-74,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.753783,3,2870267847.753783,0.0066168606,0.023643494,-0.10587692
59fba6f3-3948-4c1d-b08b-baddcdc4939f-75,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.758818,3,2870267847.758818,0.005910665,0.030702114,-0.15396976
59fba6f3-3948-4c1d-b08b-baddcdc4939f-76,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.763884,3,2870267847.763884,-0.14149687,0.026192188,-0.2020359
59fba6f3-3948-4c1d-b08b-baddcdc4939f-77,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.76895,3,2870267847.76895,-0.1474312,-0.031123161,-0.16968441
59fba6f3-3948-4c1d-b08b-baddcdc4939f-78,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.773955,3,2870267847.773955,-0.12653437,-0.029667854,-0.19469643
59fba6f3-3948-4c1d-b08b-baddcdc4939f-79,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.77896,3,2870267847.77896,-0.12870654,-0.0028204918,-0.24131298
59fba6f3-3948-4c1d-b08b-baddcdc4939f-81,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.783995,3,2870267847.783995,-0.05066505,-0.027592659,-0.2254057
59fba6f3-3948-4c1d-b08b-baddcdc4939f-82,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.789031,3,2870267847.789031,0.01123631,-0.06108427,-0.17216396
59fba6f3-3948-4c1d-b08b-baddcdc4939f-84,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.794066,3,2870267847.794066,-0.05884692,-0.07489443,-0.13263702
59fba6f3-3948-4c1d-b08b-baddcdc4939f-85,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.799132,3,2870267847.799132,-0.027997226,-0.066878796,-0.095998764
59fba6f3-3948-4c1d-b08b-baddcdc4939f-86,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.804168,3,2870267847.804168,-0.06708145,-0.1119771,0.030314445
59fba6f3-3948-4c1d-b08b-baddcdc4939f-87,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.809172,3,2870267847.809172,-0.03471157,-0.11538458,0.21167469
59fba6f3-3948-4c1d-b08b-baddcdc4939f-88,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.814238,3,2870267847.814238,-0.023626715,-0.062161446,0.22652626
59fba6f3-3948-4c1d-b08b-baddcdc4939f-89,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.819274,3,2870267847.819274,-0.00628829,-0.09740925,0.19791603
59fba6f3-3948-4c1d-b08b-baddcdc4939f-90,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.824279,3,2870267847.824279,-0.04072669,-0.069104195,0.2054205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-91,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.829345,3,2870267847.829345,-0.0059197545,-0.06978321,0.1528101
59fba6f3-3948-4c1d-b08b-baddcdc4939f-92,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.83438,3,2870267847.83438,-0.06448445,-0.063715935,0.026112556
59fba6f3-3948-4c1d-b08b-baddcdc4939f-93,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.839446,3,2870267847.839446,-0.100040376,-0.083919525,0.017429352
59fba6f3-3948-4c1d-b08b-baddcdc4939f-94,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.84442,3,2870267847.84442,-0.17688933,-0.05310726,0.0064287186
59fba6f3-3948-4c1d-b08b-baddcdc4939f-95,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.849486,3,2870267847.849486,-0.23698694,-0.01398325,0.027335167
59fba6f3-3948-4c1d-b08b-baddcdc4939f-96,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.854491,3,2870267847.854491,-0.30667216,-0.0068688393,0.023135185
59fba6f3-3948-4c1d-b08b-baddcdc4939f-97,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.859557,3,2870267847.859557,-0.14689505,-0.017372608,0.037742615
59fba6f3-3948-4c1d-b08b-baddcdc4939f-98,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.864592,3,2870267847.864592,-0.0086990595,0.020888329,0.06043625
59fba6f3-3948-4c1d-b08b-baddcdc4939f-99,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.869597,3,2870267847.869597,-0.031708717,-0.024877071,-0.059352875
59fba6f3-3948-4c1d-b08b-baddcdc4939f-100,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.875335,3,2870267847.875335,-0.07469511,-0.07068682,-0.118888855
59fba6f3-3948-4c1d-b08b-baddcdc4939f-101,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.879699,3,2870267847.879699,-0.06136799,-0.06574249,-0.17073536
59fba6f3-3948-4c1d-b08b-baddcdc4939f-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.884703,3,2870267847.884703,-0.07402468,-0.051326275,-0.18415833
59fba6f3-3948-4c1d-b08b-baddcdc4939f-103,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.889739,3,2870267847.889739,-0.00517413,-0.0042557716,-0.12814999
59fba6f3-3948-4c1d-b08b-baddcdc4939f-104,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.894774,3,2870267847.894774,-0.008872122,-0.042219162,-0.056144714
59fba6f3-3948-4c1d-b08b-baddcdc4939f-105,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.89984,3,2870267847.89984,-0.011010259,-0.025271893,0.013023376
59fba6f3-3948-4c1d-b08b-baddcdc4939f-106,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.904845,3,2870267847.904845,0.053952366,-0.07602358,-0.059009552
59fba6f3-3948-4c1d-b08b-baddcdc4939f-107,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.90988,3,2870267847.90988,0.019941628,-0.030703545,-0.013282776
59fba6f3-3948-4c1d-b08b-baddcdc4939f-108,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.914916,3,2870267847.914916,0.004737228,-0.048704147,-0.059906006
59fba6f3-3948-4c1d-b08b-baddcdc4939f-109,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.919951,3,2870267847.919951,-0.029776216,0.020644188,-0.05266857
59fba6f3-3948-4c1d-b08b-baddcdc4939f-110,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.925017,3,2870267847.925017,-0.058819532,-0.056360245,-0.091433525
59fba6f3-3948-4c1d-b08b-baddcdc4939f-111,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.930022,3,2870267847.930022,-0.15495232,0.0136528015,-0.20685387
59fba6f3-3948-4c1d-b08b-baddcdc4939f-112,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.935057,3,2870267847.935057,-0.1925866,0.028921127,-0.24360943
59fba6f3-3948-4c1d-b08b-baddcdc4939f-113,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.940093,3,2870267847.940093,-0.18170846,0.026648521,-0.4060402
59fba6f3-3948-4c1d-b08b-baddcdc4939f-114,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.945159,3,2870267847.945159,-0.29699767,0.06167555,-0.35132217
59fba6f3-3948-4c1d-b08b-baddcdc4939f-115,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.950164,3,2870267847.950164,-0.30704153,0.053305626,-0.407506
59fba6f3-3948-4c1d-b08b-baddcdc4939f-116,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.955199,3,2870267847.955199,-0.35574427,0.009001255,-0.25307655
59fba6f3-3948-4c1d-b08b-baddcdc4939f-117,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.960234,3,2870267847.960234,-0.31587654,0.07813358,-0.10334492
59fba6f3-3948-4c1d-b08b-baddcdc4939f-118,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.9653,3,2870267847.9653,-0.32636827,0.09055948,-0.035178185
59fba6f3-3948-4c1d-b08b-baddcdc4939f-119,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.970275,3,2870267847.970275,-0.28615484,0.08872986,0.0966835
59fba6f3-3948-4c1d-b08b-baddcdc4939f-120,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.975341,3,2870267847.975341,-0.26300883,0.11422062,0.03951454
59fba6f3-3948-4c1d-b08b-baddcdc4939f-121,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.980407,3,2870267847.980407,-0.28027132,0.08604908,0.12141895
59fba6f3-3948-4c1d-b08b-baddcdc4939f-122,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.985411,3,2870267847.985411,-0.29967543,0.10988283,0.0064401627
59fba6f3-3948-4c1d-b08b-baddcdc4939f-123,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.990477,3,2870267847.990477,-0.34172028,0.05083704,-0.014550209
59fba6f3-3948-4c1d-b08b-baddcdc4939f-124,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.995482,3,2870267847.995482,-0.4808585,-0.0313282,-0.09730911
59fba6f3-3948-4c1d-b08b-baddcdc4939f-125,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.000548,3,2870267848.000548,-0.19399455,0.20501709,-0.07695675
59fba6f3-3948-4c1d-b08b-baddcdc4939f-126,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.005584,3,2870267848.005584,-0.22377095,0.16829729,0.046218872
59fba6f3-3948-4c1d-b08b-baddcdc4939f-127,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.010588,3,2870267848.010588,-0.22789118,0.06935501,0.0078725815
59fba6f3-3948-4c1d-b08b-baddcdc4939f-128,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.015624,3,2870267848.015624,-0.30662215,0.07903242,-0.16728306
59fba6f3-3948-4c1d-b08b-baddcdc4939f-129,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.020751,3,2870267848.020751,-0.3259075,0.075191975,-0.18798256
59fba6f3-3948-4c1d-b08b-baddcdc4939f-130,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.026488,3,2870267848.026488,-0.4277401,0.1597619,-0.5427933
59fba6f3-3948-4c1d-b08b-baddcdc4939f-131,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.03073,3,2870267848.03073,-0.4240681,0.16812325,-0.5448408
59fba6f3-3948-4c1d-b08b-baddcdc4939f-132,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.035765,3,2870267848.035765,-0.46513668,0.27672482,-0.36431408
59fba6f3-3948-4c1d-b08b-baddcdc4939f-133,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.040831,3,2870267848.040831,-0.4844551,0.21002626,-0.14886665
59fba6f3-3948-4c1d-b08b-baddcdc4939f-134,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.045836,3,2870267848.045836,-0.47372693,0.28525734,-0.015255928
59fba6f3-3948-4c1d-b08b-baddcdc4939f-135,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.050902,3,2870267848.050902,-0.5276636,0.22385406,-0.0029239655
59fba6f3-3948-4c1d-b08b-baddcdc4939f-136,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.055907,3,2870267848.055907,-0.54912436,0.25431204,-0.08343029
59fba6f3-3948-4c1d-b08b-baddcdc4939f-137,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.061004,3,2870267848.061004,-0.5706123,0.24865961,-0.09922218
59fba6f3-3948-4c1d-b08b-baddcdc4939f-138,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.066008,3,2870267848.066008,-0.6080488,0.21021271,-0.004488945
59fba6f3-3948-4c1d-b08b-baddcdc4939f-139,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.071044,3,2870267848.071044,-0.56554806,0.19146633,-0.10957241
59fba6f3-3948-4c1d-b08b-baddcdc4939f-140,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.076049,3,2870267848.076049,-0.687553,0.13125515,-0.20294952
59fba6f3-3948-4c1d-b08b-baddcdc4939f-141,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.081084,3,2870267848.081084,-0.8179699,0.0035376549,-0.5543184
59fba6f3-3948-4c1d-b08b-baddcdc4939f-142,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.086119,3,2870267848.086119,-0.15588173,0.16675949,-0.435853
59fba6f3-3948-4c1d-b08b-baddcdc4939f-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.091216,3,2870267848.091216,0.02857542,0.122739315,-0.38377476
59fba6f3-3948-4c1d-b08b-baddcdc4939f-144,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.096251,3,2870267848.096251,0.13142481,-0.13886595,-0.39262104
59fba6f3-3948-4c1d-b08b-baddcdc4939f-145,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.101256,3,2870267848.101256,0.24577463,-0.26886606,-0.4207983
59fba6f3-3948-4c1d-b08b-baddcdc4939f-146,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.106292,3,2870267848.106292,0.34102392,-0.32452917,-0.33861256
59fba6f3-3948-4c1d-b08b-baddcdc4939f-147,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.111327,3,2870267848.111327,0.29010376,-0.38671017,-0.18946266
59fba6f3-3948-4c1d-b08b-baddcdc4939f-148,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.116332,3,2870267848.116332,0.14155006,-0.37303257,0.09358215
59fba6f3-3948-4c1d-b08b-baddcdc4939f-149,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267848.121428,3,2870267848.121428,-0.13214746,-0.41165447,0.21674347
