id,device,timestamp,accuracy,timestamp,x,y,z
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3794,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.258413,3,2870247196.258413,-1.4156933,0.9243989,-0.7213793
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3795,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.263418,3,2870247196.263418,-1.5661833,0.7112508,-0.95701313
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3796,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.268454,3,2870247196.268454,-1.7412307,0.24215794,-0.8599615
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3797,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.273581,3,2870247196.273581,-1.7427621,0.1889391,-0.5019474
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3798,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.278616,3,2870247196.278616,-1.7040551,0.22267318,-0.14799786
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3799,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.283285,3,2870247196.283285,-1.6681046,0.2121234,-0.1541233
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3800,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.288473,3,2870247196.288473,-1.881988,0.22777057,0.34418774
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3801,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.2936,3,2870247196.2936,-1.8765929,0.28279614,0.25050926
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3802,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.296805,3,2870247196.296805,-1.8459439,0.26852322,0.24640179
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3803,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.302054,3,2870247196.302054,-2.0713081,0.078354836,0.14798355
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3804,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.307089,3,2870247196.307089,-2.0522168,0.12110853,0.16780853
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3805,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.312277,3,2870247196.312277,-2.0156438,0.2644031,0.14909554
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3806,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.317404,3,2870247196.317404,-2.0127935,0.40325165,-0.1093874
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3807,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.322531,3,2870247196.322531,-2.0739253,0.44923878,-0.25997353
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3808,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.327902,3,2870247196.327902,-2.0707695,0.30638504,-0.2478323
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3809,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.332876,3,2870247196.332876,-1.7260189,0.07449436,-0.029390335
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3810,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.338034,3,2870247196.338034,-1.0893524,-0.17294264,0.17265987
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3811,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.343191,3,2870247196.343191,-1.1116064,-0.361717,0.6466131
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3812,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.348349,3,2870247196.348349,-1.755253,-0.25262642,1.4535704
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3813,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.353537,3,2870247196.353537,-2.325612,-0.0037724972,1.5780048
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3814,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.358664,3,2870247196.358664,-2.2413137,0.8404646,1.383666
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3815,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.363791,3,2870247196.363791,-1.6782535,1.2257726,1.4968596
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3816,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.369192,3,2870247196.369192,-1.0934144,1.5076165,1.4876041
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3817,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.374106,3,2870247196.374106,-0.78003955,1.6539724,1.5683155
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3818,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.379141,3,2870247196.379141,-0.6579243,1.8194034,1.8120432
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3819,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.384176,3,2870247196.384176,-0.5384779,1.8457847,2.2004757
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3820,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.389212,3,2870247196.389212,-0.6178094,1.8248372,2.637518
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3821,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.394247,3,2870247196.394247,-0.7529317,1.5596511,3.2307243
